Supplementary Table 6a. Dataset of experimentally tested noncoding element-gene connections in K562 cells,,,,,,,,,,,,,,,,,,,,,,,
chr,start,end,Element name,Gene,class,Cell type,Fraction change in gene expr,Adjusted p-value,Significant,RNA readout method,Perturbation method,nKO,nCtrl,semKO,semCtrl,Power to detect 25% effects,Gene TSS,Normalized HiC Contacts,DHS (RPM),H3K27ac (RPM),Activity,ABC Score,Reference
chrX,49741265,49741785,genic|chrX:49741265-49741785,PLP2,genic,K562,-0.05225476,0.718011514,FALSE,FlowFISH Screen,KRAB-dCas9,10,3167,0.039262569,0.002297021,0.999988145,49028183,2.863471693,0.936017,0,0,0,This study
chrX,49810765,49811265,genic|chrX:49810765-49811265,PLP2,genic,K562,0.01501636,0.904415478,FALSE,FlowFISH Screen,KRAB-dCas9,19,3167,0.043342807,0.002297021,0.999993291,49028183,0.436815159,0.455242,0.204722,0.305282,2.01843E-05,This study
chrX,49832705,49833205,promoter|chrX:49832705-49833205,PLP2,promoter,K562,0.02443388,0.796865353,FALSE,FlowFISH Screen,KRAB-dCas9,17,3167,0.032038394,0.002297021,0.999999996,49028183,0.436815159,0.533172,0,0,0,This study
chrX,49836225,49836765,genic|chrX:49836225-49836765,PLP2,genic,K562,-0.0281952,0.796865353,FALSE,FlowFISH Screen,KRAB-dCas9,21,3167,0.028750532,0.002297021,1,49028183,0.436815159,0.828653,0.102361,0.29124,1.92559E-05,This study
chrX,49900825,49901845,intergenic|chrX:49900825-49901845,PLP2,intergenic,K562,0.01265034,0.841183985,FALSE,FlowFISH Screen,KRAB-dCas9,40,3167,0.017869199,0.002297021,1,49028183,1.250660116,3.195457,1.842501,2.418225,0.000457774,This study
chrX,49941745,49942265,intergenic|chrX:49941745-49942265,PLP2,intergenic,K562,-0.04991936,0.797163044,FALSE,FlowFISH Screen,KRAB-dCas9,5,3167,0.044853779,0.002297021,0.998312021,49028183,0.436815159,0.619653,0.614167,0.616905,4.07879E-05,This study
chrX,49945145,49945645,intergenic|chrX:49945145-49945645,PLP2,intergenic,K562,0.02129791,0.730719748,FALSE,FlowFISH Screen,KRAB-dCas9,37,3167,0.024711413,0.002297021,1,49028183,0.436815159,0.816887,1.228334,1.001702,6.62295E-05,This study
chrX,49948505,49949145,intergenic|chrX:49948505-49949145,PLP2,intergenic,K562,0.02787697,0.667411921,FALSE,FlowFISH Screen,KRAB-dCas9,36,3167,0.01872856,0.002297021,1,49028183,0.436815159,1.004671,0.92125,0.962057,6.36083E-05,This study
chrX,49962985,49963545,genic|chrX:49962985-49963545,PLP2,genic,K562,0.00106446,0.985640862,FALSE,FlowFISH Screen,KRAB-dCas9,28,3167,0.024999011,0.002297021,1,49028183,0.436815159,5.125885,1.023612,2.290613,0.000151448,This study
chrX,49969065,49969605,intergenic|chrX:49969065-49969605,PLP2,intergenic,K562,-0.00489102,0.985640862,FALSE,FlowFISH Screen,KRAB-dCas9,32,3167,0.021259415,0.002297021,1,49028183,0.436815159,2.075482,1.228334,1.596677,0.000105567,This study
chrX,50191545,50192045,genic|chrX:50191545-50192045,PLP2,genic,K562,-0.01041993,0.932895367,FALSE,FlowFISH Screen,KRAB-dCas9,34,3167,0.021132129,0.002297021,1,49028183,0.374271213,0.457704,0.102361,0.21645,1.22619E-05,This study
chrX,50322885,50323405,intergenic|chrX:50322885-50323405,PLP2,intergenic,K562,0.0069312,0.932895367,FALSE,FlowFISH Screen,KRAB-dCas9,24,3167,0.021537407,0.002297021,1,49028183,0.335576248,1.033567,0,0,0,This study
chrX,50434665,50435165,genic|chrX:50434665-50435165,PLP2,genic,K562,0.0099133,0.904415478,FALSE,FlowFISH Screen,KRAB-dCas9,35,3167,0.018937327,0.002297021,1,49028183,1.787893371,0.558048,0.102361,0.239002,6.46783E-05,This study
chr19,48812505,48813005,genic|chr19:48812505-48813005,PPP1R15A,genic,K562,-0.03106537,0.958965367,FALSE,FlowFISH Screen,KRAB-dCas9,24,965,0.060189958,0.012271019,0.897937223,49375648,2.651555048,2.862992,0.307083,0.937639,0.000119427,This study
chr19,48824385,48824925,intergenic|chr19:48824385-48824925,PPP1R15A,intergenic,K562,-0.05265112,0.859546787,FALSE,FlowFISH Screen,KRAB-dCas9,79,965,0.039893492,0.012271019,0.999872501,49375648,1.603847341,9.986206,7.574726,8.709699,0.000671015,This study
chr19,48824985,48825585,intergenic|chr19:48824985-48825585,PPP1R15A,intergenic,K562,0.03887453,0.859546787,FALSE,FlowFISH Screen,KRAB-dCas9,119,965,0.038929104,0.012271019,0.9999801,49375648,1.587502586,17.525388,21.291122,19.269496,0.001469437,This study
chr19,48828378,48829005,promoter|chr19:48828378-48829005,PPP1R15A,promoter,K562,0.02391889,0.958965367,FALSE,FlowFISH Screen,KRAB-dCas9,60,965,0.045522473,0.012271019,0.998424481,49375648,1.587502586,6.068712,11.157367,8.230868,0.000627662,This study
chr19,48829105,48829625,promoter|chr19:48829105-48829625,PPP1R15A,promoter,K562,-0.01030002,0.97461721,FALSE,FlowFISH Screen,KRAB-dCas9,86,965,0.033568157,0.012271019,0.999994533,49375648,1.587502586,5.573793,11.259728,7.925274,0.000604359,This study
chr19,48835885,48836625,genic|chr19:48835885-48836625,PPP1R15A,genic,K562,-0.02888319,0.935103543,FALSE,FlowFISH Screen,KRAB-dCas9,102,965,0.034312246,0.012271019,0.99999646,49375648,1.311288442,56.782659,6.039309,18.533535,0.001167408,This study
chr19,48837085,48837585,genic|chr19:48837085-48837585,PPP1R15A,genic,K562,-0.07251497,0.660065399,FALSE,FlowFISH Screen,KRAB-dCas9,104,965,0.030634851,0.012271019,0.999999717,49375648,1.311288442,12.335754,5.629864,8.31812,0.00052395,This study
chr19,48842585,48843105,genic|chr19:48842585-48843105,PPP1R15A,genic,K562,0.04133603,0.935103543,FALSE,FlowFISH Screen,KRAB-dCas9,56,965,0.047993506,0.012271019,0.996867005,49375648,2.309369756,1.818304,0.204722,0.610117,6.76819E-05,This study
chr19,48848065,48848565,genic|chr19:48848065-48848565,PPP1R15A,genic,K562,-0.02385304,0.958965367,FALSE,FlowFISH Screen,KRAB-dCas9,63,965,0.042887381,0.012271019,0.999268137,49375648,1.034033708,0.487789,0.307083,0.387027,1.92239E-05,This study
chr19,48854445,48854985,genic|chr19:48854445-48854985,PPP1R15A,genic,K562,-0.03754062,0.906039111,FALSE,FlowFISH Screen,KRAB-dCas9,75,965,0.040332277,0.012271019,0.999818866,49375648,1.531513145,1.669433,0.614167,1.012579,7.4493E-05,This study
chr19,48857765,48858285,genic|chr19:48857765-48858285,PPP1R15A,genic,K562,-0.07665771,0.859546787,FALSE,FlowFISH Screen,KRAB-dCas9,27,965,0.076310797,0.012271019,0.868893666,49375648,1.118232933,1.857635,2.251946,2.037344,0.000109437,This study
chr19,48866225,48866745,genic|chr19:48866225-48866745,PPP1R15A,genic,K562,0.08443129,0.526535689,FALSE,FlowFISH Screen,KRAB-dCas9,97,965,0.040153717,0.012271019,0.999934808,49375648,2.877567085,8.162747,2.763751,4.754766,0.000657235,This study
chr19,48867065,48867900,promoter|chr19:48867065-48867900,PPP1R15A,promoter,K562,0.01617282,0.958965367,FALSE,FlowFISH Screen,KRAB-dCas9,146,965,0.031488042,0.012271019,0.999999901,49375648,2.877567085,47.72212,15.968342,27.57228,0.003811222,This study
chr19,48882305,48882825,intergenic|chr19:48882305-48882825,PPP1R15A,intergenic,K562,-0.07021476,0.859546787,FALSE,FlowFISH Screen,KRAB-dCas9,34,965,0.076331275,0.012271019,0.909062484,49375648,3.564863484,1.284531,0.716528,0.959377,0.000164285,This study
chr19,48888265,48888845,genic|chr19:48888265-48888845,PPP1R15A,genic,K562,-0.04183667,0.905192287,FALSE,FlowFISH Screen,KRAB-dCas9,63,965,0.044797746,0.012271019,0.998858073,49375648,0.436815159,0.853411,0.511806,0.660897,1.38675E-05,This study
chr19,48893765,48894265,genic|chr19:48893765-48894265,PPP1R15A,genic,K562,0.04904059,0.859546787,FALSE,FlowFISH Screen,KRAB-dCas9,87,965,0.034586402,0.012271019,0.999991129,49375648,1.673659879,1.302425,13.511674,4.25369,0.000341979,This study
chr19,48894560,48895125,promoter|chr19:48894560-48895125,PPP1R15A,promoter,K562,0.03644464,0.905192287,FALSE,FlowFISH Screen,KRAB-dCas9,91,965,0.03486047,0.012271019,0.9999918,49375648,1.673659879,2.709071,3.685002,3.16331,0.000254317,This study
chr19,48901785,48902565,genic|chr19:48901785-48902565,PPP1R15A,genic,K562,-0.04814072,0.82305328,FALSE,FlowFISH Screen,KRAB-dCas9,125,965,0.030319226,0.012271019,0.999999921,49375648,2.117739528,10.445353,7.88181,9.083434,0.000924036,This study
chr19,48902785,48903825,genic|chr19:48902785-48903825,PPP1R15A,genic,K562,0.02522402,0.943146465,FALSE,FlowFISH Screen,KRAB-dCas9,125,965,0.041043077,0.012271019,0.999958169,49375648,2.117739528,8.404684,14.228202,11.116534,0.001130858,This study
chr19,48906765,48907285,genic|chr19:48906765-48907285,PPP1R15A,genic,K562,0.00128043,0.990170349,FALSE,FlowFISH Screen,KRAB-dCas9,49,965,0.074121386,0.012271019,0.95204948,49375648,1.810610909,1.767672,1.228334,1.473528,0.000128159,This study
chr19,48918625,48919125,genic|chr19:48918625-48919125,PPP1R15A,genic,K562,0.11318656,0.526535689,FALSE,FlowFISH Screen,KRAB-dCas9,55,965,0.063718435,0.012271019,0.979375955,49375648,1.663687384,7.416941,0,0,0,This study
chr19,48921865,48922365,genic|chr19:48921865-48922365,PPP1R15A,genic,K562,-0.07449476,0.814082257,FALSE,FlowFISH Screen,KRAB-dCas9,69,965,0.046851037,0.012271019,0.998682717,49375648,0.436815159,5.736143,2.251946,3.580092,7.51204E-05,This study
chr19,48926705,48927225,genic|chr19:48926705-48927225,PPP1R15A,genic,K562,-0.04638569,0.935103543,FALSE,FlowFISH Screen,KRAB-dCas9,40,965,0.05713315,0.012271019,0.975794495,49375648,1.832953263,1.453182,1.535417,1.512512,0.000133173,This study
chr19,48927925,48928445,genic|chr19:48927925-48928445,PPP1R15A,genic,K562,0.01642666,0.97461721,FALSE,FlowFISH Screen,KRAB-dCas9,60,965,0.061631231,0.012271019,0.985336643,49375648,1.832953263,3.318088,10.645561,5.985718,0.000527028,This study
chr19,48948385,48949865,promoter|chr19:48948385-48949865,PPP1R15A,promoter,K562,-0.03248526,0.896871463,FALSE,FlowFISH Screen,KRAB-dCas9,125,965,0.0276065,0.012271019,0.999999994,49375648,1.64478607,25.04986,29.275293,27.133422,0.002143779,This study
chr19,48965525,48966045,genic|chr19:48965525-48966045,PPP1R15A,genic,K562,-0.04318457,0.859546787,FALSE,FlowFISH Screen,KRAB-dCas9,95,965,0.036017532,0.012271019,0.999987962,49375648,1.082725551,0.708093,0.102361,0.269222,1.40022E-05,This study
chr19,48972065,48972714,promoter|chr19:48972065-48972714,PPP1R15A,promoter,K562,-0.02659378,0.943146465,FALSE,FlowFISH Screen,KRAB-dCas9,105,965,0.033847247,0.012271019,0.999997646,49375648,1.917983116,48.463491,4.606252,14.926914,0.001375248,This study
chr19,48994265,48995185,genic|chr19:48994265-48995185,PPP1R15A,genic,K562,-0.0462492,0.859546787,FALSE,FlowFISH Screen,KRAB-dCas9,77,965,0.036246592,0.012271019,0.999964709,49375648,2.321222093,3.677868,1.330695,2.189193,0.000244099,This study
chr19,48995945,48996445,genic|chr19:48995945-48996445,PPP1R15A,genic,K562,-0.02592658,0.943146465,FALSE,FlowFISH Screen,KRAB-dCas9,71,965,0.035558729,0.012271019,0.99996063,49375648,2.698709626,18.620957,3.889724,8.54064,0.001107166,This study
chr19,48996485,48997025,genic|chr19:48996485-48997025,PPP1R15A,genic,K562,-0.05703178,0.82305328,FALSE,FlowFISH Screen,KRAB-dCas9,82,965,0.037739758,0.012271019,0.999950805,49375648,2.698709626,10.42935,3.173196,5.747714,0.000745105,This study
chr19,49004845,49005805,genic|chr19:49004845-49005805,PPP1R15A,genic,K562,0.01211241,0.97461721,FALSE,FlowFISH Screen,KRAB-dCas9,99,965,0.032491271,0.012271019,0.999998638,49375648,1.08450445,28.747826,7.472365,14.689048,0.000765228,This study
chr19,49013725,49014245,genic|chr19:49013725-49014245,PPP1R15A,genic,K562,-0.00728564,0.976803615,FALSE,FlowFISH Screen,KRAB-dCas9,92,965,0.033586718,0.012271019,0.999996118,49375648,2.542605782,1.471774,0.307083,0.672274,8.21091E-05,This study
chr19,49016965,49017545,intergenic|chr19:49016965-49017545,PPP1R15A,intergenic,K562,-0.00024843,0.990170349,FALSE,FlowFISH Screen,KRAB-dCas9,89,965,0.043062864,0.012271019,0.999769824,49375648,3.569435584,1.721061,0.409445,0.839457,0.000143934,This study
chr19,49057025,49057525,genic|chr19:49057025-49057525,PPP1R15A,genic,K562,0.02820582,0.943146465,FALSE,FlowFISH Screen,KRAB-dCas9,67,965,0.045117647,0.012271019,0.999005545,49375648,3.210036425,5.102537,0.511806,1.616023,0.000249186,This study
chr19,49061365,49061885,genic|chr19:49061365-49061885,PPP1R15A,genic,K562,-0.01202884,0.97461721,FALSE,FlowFISH Screen,KRAB-dCas9,79,965,0.043927918,0.012271019,0.999568819,49375648,2.290610718,1.322201,0.307083,0.637198,7.01119E-05,This study
chr19,49066245,49067065,genic|chr19:49066245-49067065,PPP1R15A,genic,K562,0.02060993,0.97461721,FALSE,FlowFISH Screen,KRAB-dCas9,37,965,0.07087777,0.012271019,0.935530726,49375648,2.286630057,5.542449,12.488062,8.392209,0.000921803,This study
chr19,49071505,49072065,genic|chr19:49071505-49072065,PPP1R15A,genic,K562,-0.01586979,0.972230437,FALSE,FlowFISH Screen,KRAB-dCas9,81,965,0.040741303,0.012271019,0.999846171,49375648,3.080755284,1.256637,1.637779,1.434606,0.000212303,This study
chr19,49077845,49078345,genic|chr19:49077845-49078345,PPP1R15A,genic,K562,0.00148093,0.990170349,FALSE,FlowFISH Screen,KRAB-dCas9,45,965,0.052165967,0.012271019,0.989092105,49375648,1.606695833,11.961347,3.275557,6.25973,0.00048312,This study
chr19,49087405,49087905,genic|chr19:49087405-49087905,PPP1R15A,genic,K562,-0.02618774,0.958965367,FALSE,FlowFISH Screen,KRAB-dCas9,52,965,0.05407175,0.012271019,0.990846939,49375648,2.643722588,13.443566,1.330695,4.185461,0.000531527,This study
chr19,49092065,49092605,genic|chr19:49092065-49092605,PPP1R15A,genic,K562,-0.05719098,0.846214751,FALSE,FlowFISH Screen,KRAB-dCas9,71,965,0.03680219,0.012271019,0.999934446,49375648,3.215824158,8.47563,1.944862,4.087256,0.000631379,This study
chr19,49111965,49112605,genic|chr19:49111965-49112605,PPP1R15A,genic,K562,0.03266858,0.943146465,FALSE,FlowFISH Screen,KRAB-dCas9,61,965,0.04835508,0.012271019,0.997441605,49375648,3.598270712,1.721061,0.614167,1.028117,0.000177706,This study
chr19,49122297,49122925,promoter|chr19:49122297-49122925,PPP1R15A,promoter,K562,0.04262943,0.859546787,FALSE,FlowFISH Screen,KRAB-dCas9,96,965,0.050632641,0.012271019,0.998770741,49375648,4.667075103,38.026958,7.779449,17.188035,0.003853338,This study
chr19,49127205,49127745,promoter|chr19:49127205-49127745,PPP1R15A,promoter,K562,0.0250288,0.943146465,FALSE,FlowFISH Screen,KRAB-dCas9,82,965,0.036804579,0.012271019,0.999966614,49375648,6.26487828,16.836931,3.992085,8.179784,0.002461617,This study
chr19,49136565,49137065,genic|chr19:49136565-49137065,PPP1R15A,genic,K562,-0.03115967,0.943146465,FALSE,FlowFISH Screen,KRAB-dCas9,65,965,0.046017119,0.012271019,0.998663936,49375648,5.197531008,6.568128,3.377918,4.707574,0.001175331,This study
chr19,49137625,49138125,genic|chr19:49137625-49138125,PPP1R15A,genic,K562,-0.09964197,0.526535689,FALSE,FlowFISH Screen,KRAB-dCas9,72,965,0.035031057,0.012271019,0.999970948,49375648,5.197531008,11.933243,7.472365,9.463905,0.002362836,This study
chr19,49138385,49139005,genic|chr19:49138385-49139005,PPP1R15A,genic,K562,0.05770566,0.846214751,FALSE,FlowFISH Screen,KRAB-dCas9,74,965,0.046123211,0.012271019,0.999091451,49375648,5.197531008,3.24184,4.503891,3.815697,0.000952658,This study
chr19,49140557,49141785,promoter|chr19:49140557-49141785,PPP1R15A,promoter,K562,0.0451105,0.82305328,FALSE,FlowFISH Screen,KRAB-dCas9,166,965,0.030511005,0.012271019,0.999999976,49375648,3.890040416,31.46875,9.212505,16.989351,0.003174658,This study
chr19,49142125,49142625,genic|chr19:49142125-49142625,PPP1R15A,genic,K562,-0.00424918,0.984483991,FALSE,FlowFISH Screen,KRAB-dCas9,103,965,0.034880296,0.012271019,0.999995345,49375648,3.890040416,5.927875,6.244031,6.090986,0.001138172,This study
chr19,49147965,49148465,genic|chr19:49147965-49148465,PPP1R15A,genic,K562,-0.02354464,0.958965367,FALSE,FlowFISH Screen,KRAB-dCas9,47,965,0.048621461,0.012271019,0.993928364,49375648,7.560515383,4.716738,0.614167,1.702022,0.000618134,This study
chr19,49149245,49150285,promoter|chr19:49149245-49150285,PPP1R15A,promoter,K562,-0.05423973,0.82305328,FALSE,FlowFISH Screen,KRAB-dCas9,117,965,0.028768,0.012271019,0.999999971,49375648,7.560515383,7.082171,1.842501,3.604886,0.001309209,This study
chr19,49164145,49164725,genic|chr19:49164145-49164725,PPP1R15A,genic,K562,0.02928376,0.943146465,FALSE,FlowFISH Screen,KRAB-dCas9,68,965,0.048969046,0.012271019,0.997919789,49375648,9.897964886,16.066221,7.267643,10.83563,0.005151885,This study
chr19,49178545,49179065,genic|chr19:49178545-49179065,PPP1R15A,genic,K562,-0.01506246,0.97461721,FALSE,FlowFISH Screen,KRAB-dCas9,70,965,0.043197123,0.012271019,0.999462408,49375648,6.753123196,2.526862,0.204722,0.719235,0.000233314,This study
chr19,49181385,49181885,genic|chr19:49181385-49181885,PPP1R15A,genic,K562,-0.10812263,0.570121788,FALSE,FlowFISH Screen,KRAB-dCas9,50,965,0.042963592,0.012271019,0.99816292,49375648,2.489829942,2.842851,0.409445,1.078891,0.000129037,This study
chr19,49184245,49184745,genic|chr19:49184245-49184745,PPP1R15A,genic,K562,-0.06100797,0.846214751,FALSE,FlowFISH Screen,KRAB-dCas9,67,965,0.03774136,0.012271019,0.999877258,49375648,2.489829942,5.454122,1.023612,2.362815,0.000282596,This study
chr19,49188705,49189225,intergenic|chr19:49188705-49189225,PPP1R15A,intergenic,K562,-0.02612523,0.958965367,FALSE,FlowFISH Screen,KRAB-dCas9,38,965,0.065467727,0.012271019,0.952777471,49375648,5.504764374,1.121241,0.204722,0.479104,0.000126688,This study
chr19,49201245,49201785,genic|chr19:49201245-49201785,PPP1R15A,genic,K562,-0.01330151,0.97461721,FALSE,FlowFISH Screen,KRAB-dCas9,41,965,0.056759891,0.012271019,0.977947657,49375648,5.316699515,6.651513,1.535417,3.235928,0.000826432,This study
chr19,49217245,49217905,genic|chr19:49217245-49217905,PPP1R15A,genic,K562,-0.00782038,0.97461721,FALSE,FlowFISH Screen,KRAB-dCas9,129,965,0.032376936,0.012271019,0.999999658,49375648,5.868080987,34.328145,1.023612,5.927785,0.001670916,This study
chr19,49223765,49224305,genic|chr19:49223765-49224305,PPP1R15A,genic,K562,-0.00051145,0.990170349,FALSE,FlowFISH Screen,KRAB-dCas9,77,965,0.040362321,0.012271019,0.99983508,49375648,6.863833035,20.385381,6.14167,11.200596,0.003692954,This study
chr19,49228065,49228565,genic|chr19:49228065-49228565,PPP1R15A,genic,K562,-0.07484233,0.82305328,FALSE,FlowFISH Screen,KRAB-dCas9,55,965,0.041514218,0.012271019,0.999102044,49375648,2.160301712,5.894458,4.196808,4.977889,0.000516566,This study
chr19,49240545,49241065,genic|chr19:49240545-49241065,PPP1R15A,genic,K562,-0.03632235,0.905192287,FALSE,FlowFISH Screen,KRAB-dCas9,83,965,0.036806044,0.012271019,0.99996838,49375648,3.845167196,8.649217,3.275557,5.32297,0.000983185,This study
chr19,49241785,49242285,genic|chr19:49241785-49242285,PPP1R15A,genic,K562,0.04957759,0.859546787,FALSE,FlowFISH Screen,KRAB-dCas9,67,965,0.038988222,0.012271019,0.999812223,49375648,3.845167196,13.623064,2.456668,5.801714,0.001071612,This study
chr19,49243720,49245145,promoter|chr19:49243720-49245145,PPP1R15A,promoter,K562,-0.04595784,0.82305328,FALSE,FlowFISH Screen,KRAB-dCas9,138,965,0.026205073,0.012271019,0.999999999,49375648,3.845167196,9.13361,8.700699,8.910172,0.001645763,This study
chr19,49248365,49248885,promoter|chr19:49248365-49248885,PPP1R15A,promoter,K562,-0.00873428,0.97461721,FALSE,FlowFISH Screen,KRAB-dCas9,72,965,0.040557285,0.012271019,0.999771269,49375648,6.540733577,1.778365,1.023612,1.330293,0.000417965,This study
chr19,49249985,49250765,promoter|chr19:49249985-49250765,PPP1R15A,promoter,K562,0.0041128,0.984483991,FALSE,FlowFISH Screen,KRAB-dCas9,105,965,0.037624673,0.012271019,0.9999829,49375648,6.504320672,12.762668,8.086532,10.161756,0.003174949,This study
chr19,49251085,49251625,genic|chr19:49251085-49251625,PPP1R15A,genic,K562,-0.02198788,0.958965367,FALSE,FlowFISH Screen,KRAB-dCas9,49,965,0.055792498,0.012271019,0.987133649,49375648,6.504320672,6.160394,10.645561,8.155987,0.002548265,This study
chr19,49256667,49257845,promoter|chr19:49256667-49257845,PPP1R15A,promoter,K562,-0.00848172,0.984483991,FALSE,FlowFISH Screen,KRAB-dCas9,28,965,0.057729711,0.012271019,0.937359626,49375648,4.262930689,9.891668,14.842369,12.111199,0.002480056,This study
chr19,49258505,49259065,promoter|chr19:49258505-49259065,PPP1R15A,promoter,K562,0.06267676,0.82305328,FALSE,FlowFISH Screen,KRAB-dCas9,77,965,0.046817708,0.012271019,0.999056511,49375648,4.262930689,1.159836,3.889724,2.120245,0.000434171,This study
chr19,49284045,49284685,intergenic|chr19:49284045-49284685,PPP1R15A,intergenic,K562,0.0235484,0.97461721,FALSE,FlowFISH Screen,KRAB-dCas9,24,965,0.07861582,0.012271019,0.833893628,49375648,4.004235591,10.291483,9.929033,10.17097,0.001956357,This study
chr19,49287765,49288285,intergenic|chr19:49287765-49288285,PPP1R15A,intergenic,K562,-0.02722988,0.958965367,FALSE,FlowFISH Screen,KRAB-dCas9,41,965,0.063790781,0.012271019,0.9632594,49375648,9.408057634,3.075191,1.637779,2.244212,0.001014215,This study
chr19,49291305,49291865,intergenic|chr19:49291305-49291865,PPP1R15A,intergenic,K562,-0.04335962,0.943146465,FALSE,FlowFISH Screen,KRAB-dCas9,25,965,0.06847061,0.012271019,0.877877894,49375648,9.917287504,2.164773,0.204722,0.665712,0.000317136,This study
